Institution,Service,URL,Present,Notes
University of Florida,Electronic_lab_notebooks,https://guides.uflib.ufl.edu/datamanagement/tools,n,resources only
University of Iowa,Electronic_lab_notebooks,https://www.lib.uiowa.edu/data/manage/documenting/lab-notebooks/,n,resources only
"University of Maryland, College Park",Electronic_lab_notebooks,https://www.lib.umd.edu/binaries/content/assets/public/chemistry/elns/quick-start.pdf,y,it's a more detailed tutorial
"University of Minnesota, Twin Cities",Electronic_lab_notebooks,https://www.lib.umn.edu/datamanagement/eln,n,resources only
University of Oregon,Electronic_lab_notebooks,http://researchguides.uoregon.edu/library_workshops/digital_projects,n,osf
University of Utah,Electronic_lab_notebooks,http://campusguides.lib.utah.edu/ELNs,y,labarchives
University of Utah,Electronic_lab_notebooks,https://campusguides.lib.utah.edu/ELNs,y,labarchives
University of Washington,Electronic_lab_notebooks,https://guides.lib.uw.edu/research/ELN,n,resources only
"University of Wisconsin, Madison",Electronic_lab_notebooks,https://eln.wisc.edu/,y,labarchives
Washington State University,Electronic_lab_notebooks,http://ebling.library.wisc.edu/2018/07/19/electronic-lab-notebooks-all-invited/,y,workshops
Washington State University,Electronic_lab_notebooks,http://libguides.libraries.wsu.edu/rdmlibguide/metadata,n,resources only
Arizona State University,OSF,https://libguides.asu.edu/data/storage,y,
Arizona State University,OSF,https://libguides.asu.edu/openaccess/opendata-science,j,osf4i
Ohio State University,OSF,https://library.osu.edu/researchcommons/tag/open-science,n,
Oregon State University,OSF,https://guin.library.oregonstate.edu/workshops-offered-data-wrangling-research-411-and-open-research-%E2%80%93-toolsbest-practices-412,y,workshop
Texas A&M University,OSF,https://library.tamu.edu/services/scholarly_communication/Open_Access/index.html,n,
Texas A&M University,OSF,https://tamu.libguides.com/research-data-management/collaborate,n,resources only
University of Arizona,OSF,https://data.library.arizona.edu/best-practices/open-science-framework-osf,y,
"University of California, Berkeley",OSF,https://update.lib.berkeley.edu/tag/open-science/,n,
"University of California, Davis",OSF,https://www.library.ucdavis.edu/service/data-management/share/,n,resources only
"University of California, Los Angeles",OSF,https://www.library.ucla.edu/events/open-science-framework-research-workflows,n,old workshop
"University of Colorado, Boulder",OSF,https://www.colorado.edu/libraries/research-assistance/open-access,n,
"University of Colorado, Boulder",OSF,https://www.colorado.edu/libraries/research/research-data-initiative/open-science-framework-institutions,y,osf4i
University of Florida,OSF,https://guides.uflib.ufl.edu/datamanagement/tools,n,resources only
University of Illinois at Urbana-Champaign,OSF,https://guides.library.illinois.edu/c.php?g=348005&p=3423447,n,resources only
"University of Maryland, College Park",OSF,https://www.lib.umd.edu/news/2015/02/open-science,n,old workshop
"University of Minnesota, Twin Cities",OSF,https://www.lib.umn.edu/scholcom/open-science,n,resources only
University of North Carolina at Chapel Hill,OSF,https://guides.lib.unc.edu/researchdatatoolkit/tools,n,resources only
University of Oregon,OSF,http://researchguides.uoregon.edu/library_workshops/using_osf,n,page not found
University of Oregon,OSF,https://researchguides.uoregon.edu/library_workshops/digital_projects,n,
University of Southern California,OSF,https://libguides.usc.edu/CER_RDM,y,osf4i
University of Utah,OSF,https://campusguides.lib.utah.edu/reproducibility/toolkit,n,resources only
University of Washington,OSF,https://guides.lib.uw.edu/research/osf,y,osf4i
University of Washington,OSF,https://www.lib.washington.edu/dataservices/tools/osf,y,osf4i
Washington State University,OSF,https://libguides.libraries.wsu.edu/lovedataweek,n,resources only
Arizona State University,Reproducible_research,https://sgsup.asu.edu/sparc/RRWorkshop,n,
Ohio State University,Reproducible_research,https://library.osu.edu/researchcommons/event/center-for-open-science-workshop,n,
Pennsylvania State University,Reproducible_research,https://sites.psu.edu/codeforher/r-workshop-series/,n,
Stanford University,Reproducible_research,https://library.stanford.edu/events/2016-05-02/improving-reproducibility-quantitative-research-hands-workshop,n,
Stanford University,Reproducible_research,https://library.stanford.edu/research/data-management-services/consulting-training-and-other-services,n,
University of Arizona,Reproducible_research,https://data.library.arizona.edu/best-practices/data-publishing-reproducibility,y,
"University of California, Berkeley",Reproducible_research,https://guides.lib.berkeley.edu/reproducibility-guide,y,
"University of California, Davis",Reproducible_research,https://www.library.ucdavis.edu/service/data-management/stride/,y,
"University of California, Los Angeles",Reproducible_research,https://www.library.ucla.edu/events/increasing-openness-reproducibility-quantitative-research,n,
University of Florida,Reproducible_research,https://guides.uflib.ufl.edu/reproducibility,y,
University of Illinois at Urbana-Champaign,Reproducible_research,https://guides.library.illinois.edu/c.php?g=706469&p=6591153,y,
University of Iowa,Reproducible_research,https://blog.lib.uiowa.edu/news/2018/11/09/ui-libraries-collaborates-to-expand-access-to-research-data/,n,
"University of Minnesota, Twin Cities",Reproducible_research,https://www.lib.umn.edu/researchsupport/reproducibility,y,
University of North Carolina at Chapel Hill,Reproducible_research,https://guides.lib.unc.edu/systematic-reviews,n,
University of Southern California,Reproducible_research,https://libguides.usc.edu/CER_RDM,y,
University of Utah,Reproducible_research,https://campusguides.lib.utah.edu/reproducibility,y,
University of Washington,Reproducible_research,https://guides.lib.uw.edu/research/reproducibility,y,
Washington State University,Reproducible_research,https://libguides.libraries.wsu.edu/lovedataweek,n,
