Institution,Service,URL,Present,Notes
"University of California, Berkeley",Data_visualization_software_web,https://guides.lib.berkeley.edu/data-visualization/type,N,Same link as above just different tab
"University of California, Davis",Data_visualization_software_web,"https://www.library.ucdavis.edu/service/research-data-services/#Data%20Extraction,%20Formatting,%20and%20Visualization",N,This is for consultation
"University of California, Los Angeles",Data_visualization_software_web,https://www.library.ucla.edu/news/research-data-visualization-2017-spring-workshop-series,Y,
"University of Colorado, Boulder",Data_visualization_software_web,https://www.colorado.edu/crdds/learning-materials,Y,
University of Florida,Data_visualization_software_web,https://guides.uflib.ufl.edu/visualization,N,
University of Florida,Data_visualization_software_web,https://guides.uflib.ufl.edu/Visualization,N,
University of Illinois at Urbana-Champaign,Data_visualization_software_web,https://www.library.illinois.edu/sc/services/data-visualization/,Y,
"University of Minnesota, Twin Cities",Data_visualization_software_web,https://libguides.umn.edu/c.php?g=921727&p=6642925,Y,
"University of Minnesota, Twin Cities",Data_visualization_software_web,https://libguides.umn.edu/c.php?g=921727&p=6642972,N,Same link as above just different tab. Repetitive so can be excluded
University of North Carolina at Chapel Hill,Data_visualization_software_web,http://learndataviz.web.unc.edu/,Y,
University of North Carolina at Chapel Hill,Data_visualization_software_web,https://guides.lib.unc.edu/DataViz/basics,Y,Very similar to above link but slgihtly different might be an older version
University of Oregon,Data_visualization_software_web,https://library.uoregon.edu/scilib/psc-visualization-lab-resources,N,This page is for booking viz room at UOregon
University of Southern California,Data_visualization_software_web,https://libguides.usc.edu/visualizeLA,N,Think this is archives of visualized data not software
University of Texas at Austin,Data_visualization_software_web,https://guides.lib.utexas.edu/data-visualization,Y,
University of Utah,Data_visualization_software_web,https://campusguides.lib.utah.edu/c.php?g=160762&p=1050352,Y,
University of Utah,Data_visualization_software_web,https://campusguides.lib.utah.edu/c.php?g=893558&p=6444106,Y,
University of Washington,Data_visualization_software_web,https://guides.lib.uw.edu/hsl/data/analyze,Y,
University of Washington,Data_visualization_software_web,https://guides.lib.uw.edu/research/dstools/visualize,Y,
"University of Wisconsin, Madison",Data_visualization_software_web,https://researchguides.library.wisc.edu/R/ggplot2,N,
Washington State University,Data_visualization_software_web,https://designlab.wisc.edu/tag/data-visualization/,N,I dont know if this cite works so I marked N
Washington State University,Data_visualization_software_web,https://libguides.libraries.wsu.edu/dataviz,Y,
Arizona State University,Geospatial_consult,https://lib.asu.edu/geo/services,Y,
Michigan State University,Geospatial_consult,https://blogs.lib.msu.edu/map-library/2016/mar/geospatial-workshops-spring-2016,N,Workshop not consult
Ohio State University,Geospatial_consult,http://guides.osu.edu/maps-geospatial-data/training-tutorials,Y,
Ohio State University,Geospatial_consult,https://library.osu.edu/researchcommons/help/gis-and-mapping,Y,
Oregon State University,Geospatial_consult,https://guides.library.oregonstate.edu/c.php?g=285915&p=1905258,N,
Pennsylvania State University,Geospatial_consult,https://libraries.psu.edu/about/libraries/donald-w-hamer-center-maps-and-geospatial-information/request-geospatial-or-maps,Y,
Stanford University,Geospatial_consult,https://library.stanford.edu/research/stanford-geospatial-center/services,Y,
Stanford University,Geospatial_consult,https://library.stanford.edu/rumsey/using-center/teaching-researching-and-consulting,Y,
Texas A&M University,Geospatial_consult,http://tamu.libguides.com/gis/gis,N,
University of Arizona,Geospatial_consult,https://libguides.library.arizona.edu/GIS/Help,Y,
"University of California, Berkeley",Geospatial_consult,https://guides.lib.berkeley.edu/gis/remote,Y,
"University of California, Davis",Geospatial_consult,https://www.library.ucdavis.edu/author/michele-tobias/,N,
"University of California, Davis",Geospatial_consult,https://www.library.ucdavis.edu/guide/mapping-and-gis/,N,
"University of California, Los Angeles",Geospatial_consult,https://calendly.com/data-science-team,Y,
"University of California, Los Angeles",Geospatial_consult,https://www.library.ucla.edu/get-help,Y,
"University of Colorado, Boulder",Geospatial_consult,https://www.colorado.edu/libraries/research/consultation,Y,
University of Florida,Geospatial_consult,http://arcs.uflib.ufl.edu/services/geospatialanalysis/,N,
University of Florida,Geospatial_consult,https://guides.uflib.ufl.edu/c.php?g=147404&p=966619,Y,
University of Illinois at Urbana-Champaign,Geospatial_consult,https://www.library.illinois.edu/sc/gis/consult/,Y,
University of Iowa,Geospatial_consult,https://guides.lib.uiowa.edu/c.php?g=132116&p=2316517,Y,
"University of Maryland, College Park",Geospatial_consult,https://www.lib.umd.edu/gis,Y,
University of North Carolina at Chapel Hill,Geospatial_consult,https://library.unc.edu/data/gis-assistance/,Y,
University of Oregon,Geospatial_consult,http://researchguides.uoregon.edu/gis/guide,N,
University of Texas at Austin,Geospatial_consult,https://www.lib.utexas.edu/research-help-support/gis-geospatial-data-services,Y,
University of Utah,Geospatial_consult,https://lib.utah.edu/services/geospatial/services.php,Y,
University of Washington,Geospatial_consult,https://guides.lib.uw.edu/research/gis/home,Y,
University of Washington,Geospatial_consult,https://guides.lib.uw.edu/research/gis/resources,Y,Repeated from Above
"University of Wisconsin, Madison",Geospatial_consult,https://researchguides.library.wisc.edu/c.php?g=178144&p=1170191,Y,
Washington State University,Geospatial_consult,https://geography.wisc.edu/maplibrary/geographic-information-systems-gis/,N,
Washington State University,Geospatial_consult,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959555,Y,
Arizona State University,Geospatial_instruction,https://lib.asu.edu/geo/services,N,This would fit in consultation
Michigan State University,Geospatial_instruction,http://libguides.lib.msu.edu/gis,Y,
Michigan State University,Geospatial_instruction,https://blogs.lib.msu.edu/map-library/2016/mar/geospatial-workshops-spring-2016,N,Workshop from 2016 and also from same univerity as above
Ohio State University,Geospatial_instruction,http://guides.osu.edu/maps-geospatial-data/training-tutorials,Y,
Oregon State University,Geospatial_instruction,https://guides.library.oregonstate.edu/c.php?g=285915&p=1905258,N,
Pennsylvania State University,Geospatial_instruction,http://guides.libraries.psu.edu/GISopensource,N,Just provides links to outside soruces for GIS trianing
Stanford University,Geospatial_instruction,https://library.stanford.edu/research/stanford-geospatial-center/workshops,Y,
Stanford University,Geospatial_instruction,https://library.stanford.edu/rumsey/using-center/teaching-researching-and-consulting,N,Repeat from a previous post
Texas A&M University,Geospatial_instruction,http://tamu.libguides.com/gis/onlinelearning,N,Provides links to outside training sources not Lib specific
University of Arizona,Geospatial_instruction,https://libguides.library.arizona.edu/GIS/tutorials,Y,
"University of California, Berkeley",Geospatial_instruction,https://guides.lib.berkeley.edu/gis/remote,Y,
"University of California, Berkeley",Geospatial_instruction,https://guides.lib.berkeley.edu/gis/training,N,Repeat from above post
"University of California, Davis",Geospatial_instruction,https://www.library.ucdavis.edu/service/data-management/data-management-program-workshops-events/,Y,
"University of California, Davis",Geospatial_instruction,https://www.library.ucdavis.edu/service/data-management/mapping-cartography/,N,Repeat from university above this post
University of Florida,Geospatial_instruction,http://arcs.uflib.ufl.edu/services/geospatialanalysis/,N,
University of Florida,Geospatial_instruction,https://guides.uflib.ufl.edu/c.php?g=147838&p=969165,N,
University of Illinois at Urbana-Champaign,Geospatial_instruction,https://guides.library.illinois.edu/GIS/Workshops,Y,
University of Illinois at Urbana-Champaign,Geospatial_instruction,https://www.library.illinois.edu/sc/gis/workshops/,N,Same university as above
University of Iowa,Geospatial_instruction,https://guides.lib.uiowa.edu/c.php?g=132116&p=2316517,N,
University of Iowa,Geospatial_instruction,https://guides.lib.uiowa.edu/c.php?g=132116&p=862378,N,
"University of Maryland, College Park",Geospatial_instruction,https://www.lib.umd.edu/gis/learning,Y,
"University of Maryland, College Park",Geospatial_instruction,https://www.lib.umd.edu/gis/workshops,N,Same university as above
"University of Minnesota, Twin Cities",Geospatial_instruction,https://www.lib.umn.edu/borchert/gis-data,N,Just provides links to outside instructional courses
University of Oregon,Geospatial_instruction,https://researchguides.uoregon.edu/gis/uo-resources,Y,To work link should be changed to <https://researchguides.uoregon.edu/gis/uo-resources>
University of Southern California,Geospatial_instruction,https://libguides.usc.edu/spatial,N,
University of Texas at Austin,Geospatial_instruction,https://guides.lib.utexas.edu/gis/past-event-info-and-downloads,Y,
University of Texas at Austin,Geospatial_instruction,https://www.lib.utexas.edu/research-help-support/gis-geospatial-data-services,Y,Better fit for consultation but think this still works
University of Utah,Geospatial_instruction,https://campusguides.lib.utah.edu/c.php?g=160707&p=1051857,Y,Very basic instruction
University of Utah,Geospatial_instruction,https://lib.utah.edu/services/geospatial/services.php,N,
"University of Wisconsin, Madison",Geospatial_instruction,https://researchguides.library.wisc.edu/c.php?g=178144&p=1170191,Y,
Washington State University,Geospatial_instruction,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959556,N,Broken link
Arizona State University,Geospatial_software_consult,https://lib.asu.edu/geo/services,Y,
Arizona State University,Geospatial_software_consult,https://lib.asu.edu/geo/software,N,Repeat from directly above post
Michigan State University,Geospatial_software_consult,https://blogs.lib.msu.edu/map-library/2016/mar/geospatial-workshops-spring-2016,N,
Ohio State University,Geospatial_software_consult,http://guides.osu.edu/maps-geospatial-data/software-tools,Y,
Ohio State University,Geospatial_software_consult,https://library.osu.edu/researchcommons/help/gis-and-mapping,Y,
Oregon State University,Geospatial_software_consult,http://www.geo.oregonstate.edu/esri/,N,Links provided sent you to Arc page not Lib specific help. Also was this site created in Geocities I feel like im back in the 90s
Pennsylvania State University,Geospatial_software_consult,http://guides.libraries.psu.edu/GISopensource,N,
Stanford University,Geospatial_software_consult,https://library.stanford.edu/rumsey/programs/workshops-and-tours,N,
University of Arizona,Geospatial_software_consult,https://libguides.library.arizona.edu/GIS/Help,Y,
"University of California, Davis",Geospatial_software_consult,https://www.library.ucdavis.edu/guide/mapping-and-gis/#gis-resources-on-campus-1,Y,
"University of California, Los Angeles",Geospatial_software_consult,https://calendly.com/data-science-team,Y,
University of Florida,Geospatial_software_consult,http://arcs.uflib.ufl.edu/services/geospatialanalysis/,Y,Not much info but say it is provided by contacting them
University of Florida,Geospatial_software_consult,https://guides.uflib.ufl.edu/c.php?g=147404&p=966619,N,Repeat from above
University of Illinois at Urbana-Champaign,Geospatial_software_consult,https://www.library.illinois.edu/sc/gis/consult/,Y,
"University of Maryland, College Park",Geospatial_software_consult,https://www.lib.umd.edu/gis,Y,
"University of Maryland, College Park",Geospatial_software_consult,https://www.lib.umd.edu/gis/people-and-facilities,N,
University of North Carolina at Chapel Hill,Geospatial_software_consult,https://library.unc.edu/data/gis-assistance/,Y,
University of Oregon,Geospatial_software_consult,http://researchguides.uoregon.edu/gis/guide,Y,This exact site has been posted before just in another section
University of Texas at Austin,Geospatial_software_consult,https://www.lib.utexas.edu/research-help-support/gis-geospatial-data-services,Y,
University of Utah,Geospatial_software_consult,https://lib.utah.edu/services/geospatial/training-materials.php,Y,
University of Washington,Geospatial_software_consult,https://guides.lib.uw.edu/research/gis/resources,Y,
"University of Wisconsin, Madison",Geospatial_software_consult,https://researchguides.library.wisc.edu/c.php?g=178144&p=1170191,Y,
Washington State University,Geospatial_software_consult,https://geography.wisc.edu/maplibrary/geographic-information-systems-gis/,Y,
Arizona State University,Geospatial_software_instruction,https://lib.asu.edu/geo/services,N,
Arizona State University,Geospatial_software_instruction,https://lib.asu.edu/geo/software,Y,
Michigan State University,Geospatial_software_instruction,http://libguides.lib.msu.edu/gis,Y,
Michigan State University,Geospatial_software_instruction,https://libguides.lib.msu.edu/c.php?g=224434,N,
Ohio State University,Geospatial_software_instruction,http://guides.osu.edu/maps-geospatial-data/software-tools,Y,
Oregon State University,Geospatial_software_instruction,http://www.geo.oregonstate.edu/esri/,N,Links to sites provided by ESRI not library specifically
Pennsylvania State University,Geospatial_software_instruction,http://guides.libraries.psu.edu/GISopensource,N,Just links to published books not specific instuction from library
Stanford University,Geospatial_software_instruction,https://library.stanford.edu/research/stanford-geospatial-center/workshops,Y,
Stanford University,Geospatial_software_instruction,https://library.stanford.edu/rumsey/programs/workshops-and-tours,N,Repeat to same info as post directly above
Texas A&M University,Geospatial_software_instruction,http://tamu.libguides.com/gis/tutorials,Y,
University of Arizona,Geospatial_software_instruction,https://libguides.library.arizona.edu/GIS/tutorials,Y,Bottom section makes it applicable
"University of California, Berkeley",Geospatial_software_instruction,https://guides.lib.berkeley.edu/gis/training,Y,
"University of California, Davis",Geospatial_software_instruction,https://www.library.ucdavis.edu/guide/mapping-and-gis/#gis-resources-on-campus-1,N,
"University of California, Davis",Geospatial_software_instruction,https://www.library.ucdavis.edu/service/data-management/data-management-program-workshops-events/,Y,
"University of California, Los Angeles",Geospatial_software_instruction,https://www.library.ucla.edu/events/gis-python,N,
"University of Colorado, Boulder",Geospatial_software_instruction,https://www.colorado.edu/libraries/research/digital-scholarship,N,
University of Florida,Geospatial_software_instruction,http://arcs.uflib.ufl.edu/services/geospatialanalysis/,N,
University of Illinois at Urbana-Champaign,Geospatial_software_instruction,https://guides.library.illinois.edu/GIS/Workshops,Y,
University of Illinois at Urbana-Champaign,Geospatial_software_instruction,https://www.library.illinois.edu/sc/gis/software/,N,Repeat from same university
University of Iowa,Geospatial_software_instruction,https://guides.lib.uiowa.edu/c.php?g=132116&p=2316517,N,
University of Iowa,Geospatial_software_instruction,https://guides.lib.uiowa.edu/c.php?g=132116&p=6634664,Y,
"University of Maryland, College Park",Geospatial_software_instruction,https://www.lib.umd.edu/binaries/content/assets/public/gis/open-source-geospatial-tools-workbook-update-2019.pdf,Y,
"University of Maryland, College Park",Geospatial_software_instruction,https://www.lib.umd.edu/gis/workshops,Y,This is somwhat a repeat from above do know how to address. This link is the better of the two.
"University of Minnesota, Twin Cities",Geospatial_software_instruction,https://www.lib.umn.edu/borchert/automated-cartographic-information-center,N,
University of North Carolina at Chapel Hill,Geospatial_software_instruction,https://guides.lib.unc.edu/software/training,N,Links are for outside sources mostly provided by ESRI not the Lib themselves
University of Oregon,Geospatial_software_instruction,https://library.uoregon.edu/portland/gis,Y,
University of Texas at Austin,Geospatial_software_instruction,https://guides.lib.utexas.edu/gis/past-event-info-and-downloads,Y,
University of Texas at Austin,Geospatial_software_instruction,https://www.lib.utexas.edu/research-help-support/gis-geospatial-data-services,N,Say provide consulting but do not have resources online
University of Utah,Geospatial_software_instruction,https://campusguides.lib.utah.edu/c.php?g=160702,Y,
University of Utah,Geospatial_software_instruction,https://lib.utah.edu/services/geospatial/training-materials.php,Y,
"University of Wisconsin, Madison",Geospatial_software_instruction,https://researchguides.library.wisc.edu/c.php?g=178144&p=1170191,N,
Washington State University,Geospatial_software_instruction,https://researchguides.library.wisc.edu/c.php?g=178144&p=7290067,Y,
Arizona State University,Geospatial_software_web,https://lib.asu.edu/geo/software,Y,
Arizona State University,Geospatial_software_web,https://libguides.asu.edu/esrisoftware,N,Repeat Link
Michigan State University,Geospatial_software_web,http://libguides.lib.msu.edu/c.php?g=95932&p=1493888,Y,
Michigan State University,Geospatial_software_web,https://libguides.lib.msu.edu/c.php?g=224434,N,
Ohio State University,Geospatial_software_web,http://guides.osu.edu/maps-geospatial-data/software-tools,Y,
Oregon State University,Geospatial_software_web,http://www.geo.oregonstate.edu/esri/,Y,
Pennsylvania State University,Geospatial_software_web,http://guides.libraries.psu.edu/GISopensource,N,
Stanford University,Geospatial_software_web,https://library.stanford.edu/research/stanford-geospatial-center/software,Y,
Stanford University,Geospatial_software_web,https://us14.campaign-archive.com/?u=bc280d099b8c85ba9fd6e0bb0&id=8ad908bc32,N,
Texas A&M University,Geospatial_software_web,http://tamu.libguides.com/gis/onlinelearning,Y,
Texas A&M University,Geospatial_software_web,http://tamu.libguides.com/gis/software,N,Need to follow one link to get to relevent site
University of Arizona,Geospatial_software_web,https://libguides.library.arizona.edu/GIS/software,Y,
"University of California, Berkeley",Geospatial_software_web,https://guides.lib.berkeley.edu/gis/help,N,
"University of California, Berkeley",Geospatial_software_web,https://guides.lib.berkeley.edu/gis/tools,Y,
"University of California, Davis",Geospatial_software_web,https://www.library.ucdavis.edu/guide/mapping-and-gis/,Y,
"University of California, Davis",Geospatial_software_web,https://www.library.ucdavis.edu/guide/mapping-and-gis/#selected-map-gis-data-sources-4,N,Repeat post from directly above
"University of California, Los Angeles",Geospatial_software_web,https://guides.library.ucla.edu/c.php?g=180507&p=1187577,N,"But need to follow ""GIS database and mapping applications"" to get to it"
"University of California, Los Angeles",Geospatial_software_web,https://www.library.ucla.edu/events/discovering-data-making-maps,N,
"University of Colorado, Boulder",Geospatial_software_web,https://geo.colorado.edu/,Y,
University of Iowa,Geospatial_software_web,https://guides.lib.uiowa.edu/c.php?g=132116&p=2713587,Y,
