Institution,Service,URL,Times_found
"University of California, Davis",Data_management_plans_consult,https://www.library.ucdavis.edu/service/data-management/plan-2/,2
"University of California, Davis",Data_management_plans_instruction,https://www.library.ucdavis.edu/guide/mapping-and-gis/#selected-map-gis-data-sources-4,1
"University of California, Davis",Data_management_plans_instruction,https://www.library.ucdavis.edu/service/data-management/data-management-program-workshops-events/,1
"University of California, Davis",Data_management_plans_web,https://www.library.ucdavis.edu/service/data-management/plan-2/,1
"University of California, Davis",Data_management_plans_web,https://www.library.ucdavis.edu/service/data-management/share/,1
"University of California, Davis",Data_management_web,https://www.library.ucdavis.edu/service/data-management/share/,1
"University of California, Davis",Data_management_web,https://www.library.ucdavis.edu/service/research-data-services/,1
"University of California, Davis",Data_repository,https://www.library.ucdavis.edu/service/data-management/share/,1
"University of California, Davis",Data_repository,https://www.library.ucdavis.edu/service/data-management/share/#dryad-1,1
"University of California, Davis",Data_visualization_software_consult,https://www.library.ucdavis.edu/service/digital-scholarship/,1
"University of California, Davis",Data_visualization_software_instruction,https://datalab.ucdavis.edu/instructional-support/,1
"University of California, Davis",Data_visualization_software_instruction,https://www.library.ucdavis.edu/service/data-management/data-management-program-workshops-events/,1
"University of California, Davis",Data_visualization_software_web,"https://www.library.ucdavis.edu/service/research-data-services/#Data%20Extraction,%20Formatting,%20and%20Visualization",1
"University of California, Davis",DMPTool,https://www.library.ucdavis.edu/service/data-management/plan-2/,2
"University of California, Davis",Electronic_lab_notebooks,https://www.library.ucdavis.edu/service/preserve-your-research/,1
"University of California, Davis",Geospatial_consult,https://www.library.ucdavis.edu/author/michele-tobias/,1
"University of California, Davis",Geospatial_consult,https://www.library.ucdavis.edu/guide/mapping-and-gis/,1
"University of California, Davis",Geospatial_instruction,https://www.library.ucdavis.edu/service/data-management/data-management-program-workshops-events/,1
"University of California, Davis",Geospatial_instruction,https://www.library.ucdavis.edu/service/data-management/mapping-cartography/,1
"University of California, Davis",Geospatial_software_consult,https://www.library.ucdavis.edu/guide/mapping-and-gis/#gis-resources-on-campus-1,1
"University of California, Davis",Geospatial_software_instruction,https://www.library.ucdavis.edu/guide/mapping-and-gis/#gis-resources-on-campus-1,1
"University of California, Davis",Geospatial_software_instruction,https://www.library.ucdavis.edu/service/data-management/data-management-program-workshops-events/,1
"University of California, Davis",Geospatial_software_web,https://www.library.ucdavis.edu/guide/mapping-and-gis/,1
"University of California, Davis",Geospatial_software_web,https://www.library.ucdavis.edu/guide/mapping-and-gis/#selected-map-gis-data-sources-4,1
"University of California, Davis",Geospatial_web,https://www.library.ucdavis.edu/guide/geospatial-data-for-storage-exchange/,1
"University of California, Davis",Geospatial_web,https://www.library.ucdavis.edu/guide/mapping-and-gis/,1
"University of California, Davis",OSF,https://www.library.ucdavis.edu/service/data-management/share/,1
"University of California, Davis",Reproducible_research,https://www.library.ucdavis.edu/service/data-management/stride/,1
"University of California, Davis",Statistical_consulting,https://www.library.ucdavis.edu/service/research-data-services/#Health%20Science%20Data%20at%20the%20Blaisdell%20Medical%20Library,1
"University of California, Davis",Text_data_mining,https://www.library.ucdavis.edu/service/digital-scholarship/,1
"University of California, Davis",Version_control,https://itcatalog.ucdavis.edu/service/github,1
"University of California, Davis",Version_control,https://www.library.ucdavis.edu/service/data-management/share/,1
"University of California, Los Angeles",Aerial_imagery,https://guides.library.ucla.edu/maps/aerial-photos,1
"University of California, Los Angeles",Aerial_imagery,https://www.library.ucla.edu/events/gis-day-2016,1
"University of California, Los Angeles",Carpentries,https://calendly.com/data-science-team,1
"University of California, Los Angeles",Carpentries,https://www.library.ucla.edu/events/library-carpentry-workshop-day-1,1
"University of California, Los Angeles",Data_analysis_consult,https://www.library.ucla.edu/datasquad,1
"University of California, Los Angeles",Data_analysis_consult,https://www.library.ucla.edu/support/support-instructors/teaching-consultations-assignment-design,1
"University of California, Los Angeles",Data_analysis_instruction,https://www.library.ucla.edu/events/hands-introduction-literate-programming-aug-25-2017,1
"University of California, Los Angeles",Data_analysis_web,https://www.library.ucla.edu/news/data-archive-workshops,1
"University of California, Los Angeles",Data_management_consult,https://www.library.ucla.edu/support/publishing-data-management/scholarly-communication-services/data-management-curation-services/data-management-plans,1
"University of California, Los Angeles",Data_management_consult,https://www.library.ucla.edu/support/research-help/research-data-services,1
"University of California, Los Angeles",Data_management_instruction,https://guides.library.ucla.edu/data-management-sciences,1
"University of California, Los Angeles",Data_management_plans_consult,https://www.library.ucla.edu/support/research-help/research-data-services,1
"University of California, Los Angeles",Data_management_plans_instruction,https://guides.library.ucla.edu/data-wednesdays/dmp?_ga=2.179210662.322659095.1593128726-1515400080.1593128726,1
"University of California, Los Angeles",Data_management_plans_web,https://guides.library.ucla.edu/c.php?g=180539&p=1189314,1
"University of California, Los Angeles",Data_management_plans_web,https://www.library.ucla.edu/location/data-science-center/data-archive-collections,1
"University of California, Los Angeles",Data_management_web,https://guides.library.ucla.edu/data-management-sciences,1
"University of California, Los Angeles",Data_repository,https://www.library.ucla.edu/events/open-access-data-repositories,1
"University of California, Los Angeles",Data_repository,https://www.library.ucla.edu/location/data-science-center/data-archive-collections,1
"University of California, Los Angeles",Data_visualization_software_consult,https://www.library.ucla.edu/datasquad,1
"University of California, Los Angeles",Data_visualization_software_consult,https://www.library.ucla.edu/events/intro-tableau-public,1
"University of California, Los Angeles",Data_visualization_software_instruction,https://www.library.ucla.edu/events/intro-tableau-public,1
"University of California, Los Angeles",Data_visualization_software_instruction,https://www.library.ucla.edu/support/research-help/research-data-services,1
"University of California, Los Angeles",Data_visualization_software_web,https://www.library.ucla.edu/news/research-data-visualization-2017-spring-workshop-series,1
"University of California, Los Angeles",DMPTool,https://guides.library.ucla.edu/c.php?g=180539&p=1189314,1
"University of California, Los Angeles",DMPTool,https://www.library.ucla.edu/news/new-dmptool-released,1
"University of California, Los Angeles",Electronic_lab_notebooks,https://www.library.ucla.edu/events/electronic-lab-notebooks-workshop-biomed-demo,1
"University of California, Los Angeles",Geospatial_consult,https://calendly.com/data-science-team,1
"University of California, Los Angeles",Geospatial_consult,https://www.library.ucla.edu/get-help,1
"University of California, Los Angeles",Geospatial_software_consult,https://calendly.com/data-science-team,1
"University of California, Los Angeles",Geospatial_software_instruction,https://www.library.ucla.edu/events/gis-python,1
"University of California, Los Angeles",Geospatial_software_web,https://guides.library.ucla.edu/c.php?g=180507&p=1187577,1
"University of California, Los Angeles",Geospatial_software_web,https://www.library.ucla.edu/events/discovering-data-making-maps,1
"University of California, Los Angeles",Geospatial_web,https://guides.library.ucla.edu/c.php?g=180507&p=1187577,1
"University of California, Los Angeles",OSF,https://www.library.ucla.edu/events/open-science-framework-research-workflows,1
"University of California, Los Angeles",Reproducible_research,https://www.library.ucla.edu/events/increasing-openness-reproducibility-quantitative-research,1
"University of California, Los Angeles",Statistical_consulting,https://calendly.com/data-science-team,1
"University of California, Los Angeles",Statistical_consulting,https://www.library.ucla.edu/datasquad,1
"University of California, Los Angeles",Text_data_mining,https://guides.library.ucla.edu/text,1
"University of California, Los Angeles",Text_data_mining,https://www.library.ucla.edu/events/text-data-mining-resource-spotlight,1
"University of California, Los Angeles",Version_control,https://www.library.ucla.edu/datasquad,1
"University of California, Los Angeles",Version_control,https://www.library.ucla.edu/events/gitgithub,1
"University of California, Los Angeles",Web_scraping,https://www.library.ucla.edu/datasquad,1
"University of California, Los Angeles",Web_scraping,https://www.library.ucla.edu/support/research-help/research-data-services,1
"University of Colorado, Boulder",Aerial_imagery,https://geo.colorado.edu/,1
"University of Colorado, Boulder",Aerial_imagery,https://libguides.colorado.edu/strategies/maps,1
"University of Colorado, Boulder",Carpentries,https://www.colorado.edu/libraries/research-assistance/data-services,1
"University of Colorado, Boulder",Data_analysis_consult,https://calendar.colorado.edu/event/interdisciplinary_data_consult_hours_5549?utm_campaign=widget&utm_medium=widget&utm_source=University+of+Colorado+Boulder,1
"University of Colorado, Boulder",Data_analysis_instruction,https://osf.io/36mj4/,1
"University of Colorado, Boulder",Data_management_consult,https://www.colorado.edu/libraries/research-assistance/data-services,1
"University of Colorado, Boulder",Data_management_instruction,https://www.colorado.edu/crdds/what-we-do/research-data-management,1
"University of Colorado, Boulder",Data_management_plans_consult,https://www.colorado.edu/libraries/research-assistance/data-services,1
"University of Colorado, Boulder",Data_repository,https://scholar.colorado.edu/about,1
"University of Colorado, Boulder",Data_visualization_software_consult,https://calendar.colorado.edu/event/interdisciplinary_data_consult_hours_5549?utm_campaign=widget&utm_medium=widget&utm_source=University+of+Colorado+Boulder,1
"University of Colorado, Boulder",Data_visualization_software_instruction,https://osf.io/36mj4/,1
"University of Colorado, Boulder",Data_visualization_software_web,https://www.colorado.edu/crdds/learning-materials,1
"University of Colorado, Boulder",DMPTool,https://www.colorado.edu/libraries/research-assistance/data-services,1
"University of Colorado, Boulder",Geospatial_consult,https://www.colorado.edu/libraries/research/consultation,1
"University of Colorado, Boulder",Geospatial_software_instruction,https://www.colorado.edu/libraries/research/digital-scholarship,1
"University of Colorado, Boulder",Geospatial_software_web,https://geo.colorado.edu/,1
"University of Colorado, Boulder",Geospatial_web,https://geo.colorado.edu/,1
"University of Colorado, Boulder",Geospatial_web,https://libguides.colorado.edu/strategies/maps,1
"University of Colorado, Boulder",OSF,https://www.colorado.edu/libraries/research-assistance/open-access,1
"University of Colorado, Boulder",OSF,https://www.colorado.edu/libraries/research/research-data-initiative/open-science-framework-institutions,1
"University of Colorado, Boulder",Statistical_consulting,https://calendar.colorado.edu/event/lisa_consult_hours?utm_campaign=widget&utm_medium=widget&utm_source=University+of+Colorado+Boulder,1
"University of Colorado, Boulder",Text_data_mining,https://www.colorado.edu/crdds/learning-materials,1
"University of Colorado, Boulder",Web_scraping,https://osf.io/36mj4/,1
University of Florida,Aerial_imagery,https://cms.uflib.ufl.edu/maps/collections,1
University of Florida,Aerial_imagery,https://guides.uflib.ufl.edu/c.php?g=147404&p=966753,1
University of Florida,Carpentries,https://datacarpentry.org/lessons/,1
University of Florida,Data_analysis_consult,http://arcs.uflib.ufl.edu/services/datascience/,1
University of Florida,Data_analysis_instruction,http://arcs.uflib.ufl.edu/services/datascience/,1
University of Florida,Data_management_consult,http://arcs.uflib.ufl.edu/consultations/,1
University of Florida,Data_management_instruction,https://guides.uflib.ufl.edu/datamanagement/home,2
University of Florida,Data_management_plans_consult,http://arcs.uflib.ufl.edu/consultations/,1
University of Florida,Data_management_plans_instruction,https://guides.uflib.ufl.edu/datamanagement/dmp,1
University of Florida,Data_management_plans_instruction,https://guides.uflib.ufl.edu/datamanagement/home,1
University of Florida,Data_management_plans_web,https://guides.uflib.ufl.edu/datamanagement/dmp,1
University of Florida,Data_management_plans_web,https://guides.uflib.ufl.edu/datamanagement/tableau,1
University of Florida,Data_management_web,https://guides.uflib.ufl.edu/datamanagement/home,1
University of Florida,Data_repository,http://arcs.uflib.ufl.edu/services/publishingarchiving/,1
University of Florida,Data_repository,https://guides.uflib.ufl.edu/c.php?g=636498&p=5441695,1
University of Florida,Data_visualization_software_consult,http://arcs.uflib.ufl.edu/services/visualization/,1
University of Florida,Data_visualization_software_instruction,https://guides.uflib.ufl.edu/images,1
University of Florida,Data_visualization_software_web,https://guides.uflib.ufl.edu/visualization,1
University of Florida,Data_visualization_software_web,https://guides.uflib.ufl.edu/Visualization,1
University of Florida,DMPTool,https://guides.uflib.ufl.edu/c.php?g=729909&p=5215812,1
University of Florida,DMPTool,https://guides.uflib.ufl.edu/datamanagement/dmp,1
University of Florida,Electronic_lab_notebooks,https://guides.uflib.ufl.edu/c.php?g=729909&p=5215812,1
University of Florida,Electronic_lab_notebooks,https://guides.uflib.ufl.edu/datamanagement/tools,1
University of Florida,Geospatial_consult,http://arcs.uflib.ufl.edu/services/geospatialanalysis/,1
University of Florida,Geospatial_consult,https://guides.uflib.ufl.edu/c.php?g=147404&p=966619,1
University of Florida,Geospatial_instruction,http://arcs.uflib.ufl.edu/services/geospatialanalysis/,1
University of Florida,Geospatial_instruction,https://guides.uflib.ufl.edu/c.php?g=147838&p=969165,1
University of Florida,Geospatial_software_consult,http://arcs.uflib.ufl.edu/services/geospatialanalysis/,1
University of Florida,Geospatial_software_consult,https://guides.uflib.ufl.edu/c.php?g=147404&p=966619,1
University of Florida,Geospatial_software_instruction,http://arcs.uflib.ufl.edu/services/geospatialanalysis/,1
University of Florida,Geospatial_web,https://guides.uflib.ufl.edu/c.php?g=147404&p=966619,2
University of Florida,OSF,https://guides.uflib.ufl.edu/datamanagement/tools,2
University of Florida,Reproducible_research,https://guides.uflib.ufl.edu/reproducibility,2
University of Florida,Statistical_consulting,http://arcs.uflib.ufl.edu/services/datascience/,1
University of Florida,Statistical_consulting,https://guides.uflib.ufl.edu/educationalstats,1
University of Florida,Text_data_mining,https://guides.uflib.ufl.edu/digitalhumanities/dh/tools,2
University of Florida,Version_control,http://apps.uflib.ufl.edu/Registration/public_workshops_view_details.aspx?ID=125,1
University of Florida,Version_control,https://guides.uflib.ufl.edu/c.php?g=1007095&p=7296054,1
University of Illinois at Urbana-Champaign,Aerial_imagery,https://www.library.illinois.edu/max/collections/aerial_photographs/,1
University of Illinois at Urbana-Champaign,Aerial_imagery,https://www.library.illinois.edu/max/collections/aerial_photographs/#ILPhotos,1
University of Illinois at Urbana-Champaign,Data_analysis_instruction,https://guides.library.illinois.edu/STATA,1
University of Illinois at Urbana-Champaign,Data_analysis_web,https://guides.library.illinois.edu/c.php?g=348074&p=2346110,1
University of Illinois at Urbana-Champaign,Data_analysis_web,https://www.library.illinois.edu/search.php?q=Data+analysis+or+programming&hl=en&safe=off&filter=0,1
University of Illinois at Urbana-Champaign,Data_management_instruction,http://guides.library.illinois.edu/introdata,1
University of Illinois at Urbana-Champaign,Data_management_instruction,https://www.library.illinois.edu/rds/workshops/,1
University of Illinois at Urbana-Champaign,Data_management_plans_instruction,https://www.library.illinois.edu/rds/plan/,1
University of Illinois at Urbana-Champaign,Data_management_plans_instruction,https://www.library.illinois.edu/rds/workshops/,1
University of Illinois at Urbana-Champaign,Data_management_plans_web,https://www.library.illinois.edu/rds/plan/,1
University of Illinois at Urbana-Champaign,Data_management_web,http://guides.library.illinois.edu/introdata,1
University of Illinois at Urbana-Champaign,Data_repository,http://guides.library.illinois.edu/introdata/preservation,1
University of Illinois at Urbana-Champaign,Data_repository,https://www.library.illinois.edu/scp/repositories/,1
University of Illinois at Urbana-Champaign,Data_visualization_software_instruction,https://guides.library.illinois.edu/visualize-your-data/,1
University of Illinois at Urbana-Champaign,Data_visualization_software_instruction,https://www.library.illinois.edu/sc/services/data-visualization/,1
University of Illinois at Urbana-Champaign,Data_visualization_software_web,https://www.library.illinois.edu/sc/services/data-visualization/,2
University of Illinois at Urbana-Champaign,DMPTool,https://guides.library.illinois.edu/istclibraryguide/datamgmt,1
University of Illinois at Urbana-Champaign,DMPTool,https://www.library.illinois.edu/rds/plan/,1
University of Illinois at Urbana-Champaign,Geospatial_consult,https://www.library.illinois.edu/sc/gis/consult/,2
University of Illinois at Urbana-Champaign,Geospatial_instruction,https://guides.library.illinois.edu/GIS/Workshops,1
University of Illinois at Urbana-Champaign,Geospatial_instruction,https://www.library.illinois.edu/sc/gis/workshops/,1
University of Illinois at Urbana-Champaign,Geospatial_software_consult,https://www.library.illinois.edu/sc/gis/consult/,2
University of Illinois at Urbana-Champaign,Geospatial_software_instruction,https://guides.library.illinois.edu/GIS/Workshops,1
University of Illinois at Urbana-Champaign,Geospatial_software_instruction,https://www.library.illinois.edu/sc/gis/software/,1
University of Illinois at Urbana-Champaign,Geospatial_web,https://guides.library.illinois.edu/GIS,1
University of Illinois at Urbana-Champaign,Geospatial_web,https://www.library.illinois.edu/sc/gis/community/,1
University of Illinois at Urbana-Champaign,OSF,https://guides.library.illinois.edu/c.php?g=348005&p=3423447,1
University of Illinois at Urbana-Champaign,Reproducible_research,https://guides.library.illinois.edu/c.php?g=706469&p=6591153,2
University of Illinois at Urbana-Champaign,Statistical_consulting,https://publish.illinois.edu/statsconsulting/,1
University of Illinois at Urbana-Champaign,Statistical_consulting,https://www.library.illinois.edu/sc/statistical-consulting/,1
University of Illinois at Urbana-Champaign,Text_data_mining,https://guides.library.illinois.edu/textmining,2
University of Illinois at Urbana-Champaign,Version_control,https://guides.library.illinois.edu/c.php?g=736070,2
University of Iowa,Aerial_imagery,https://www.lib.uiowa.edu/maps/aerial/,2
University of Iowa,Data_analysis_consult,https://www.lib.uiowa.edu/data/data-analysis/,1
University of Iowa,Data_analysis_instruction,http://www.lib.uiowa.edu/data/events/,1
University of Iowa,Data_analysis_instruction,https://www.lib.uiowa.edu/news-and-events/event/?id=53141,1
University of Iowa,Data_analysis_web,https://its.uiowa.edu/big-data-analytics,1
University of Iowa,Data_management_consult,https://www.lib.uiowa.edu/data/contact/,1
University of Iowa,Data_management_instruction,http://www.lib.uiowa.edu/data/plan/,1
University of Iowa,Data_management_plans_consult,https://www.lib.uiowa.edu/data/plan/,1
University of Iowa,Data_management_plans_instruction,http://www.lib.uiowa.edu/data/plan/tools/,1
University of Iowa,Data_management_plans_web,https://www.lib.uiowa.edu/data/plan/,1
University of Iowa,Data_management_web,http://www.lib.uiowa.edu/data/plan/funder-and-ui-requirements/,1
University of Iowa,Data_management_web,https://www.lib.uiowa.edu/data/manage/,1
University of Iowa,Data_repository,https://www.lib.uiowa.edu/data/share/data-repositories/,2
University of Iowa,Data_visualization_software_consult,https://www.lib.uiowa.edu/data/data-analysis/,2
University of Iowa,Data_visualization_software_instruction,https://ppc.uiowa.edu/isrc/methods-consulting,1
University of Iowa,Data_visualization_software_instruction,https://www.lib.uiowa.edu/news-and-events/event/?id=53141,1
University of Iowa,DMPTool,https://www.lib.uiowa.edu/data/plan/tools/,2
University of Iowa,Electronic_lab_notebooks,https://www.lib.uiowa.edu/data/manage/documenting/lab-notebooks/,2
University of Iowa,Geospatial_consult,https://guides.lib.uiowa.edu/c.php?g=132116&p=2316517,1
University of Iowa,Geospatial_instruction,https://guides.lib.uiowa.edu/c.php?g=132116&p=2316517,1
University of Iowa,Geospatial_instruction,https://guides.lib.uiowa.edu/c.php?g=132116&p=862378,1
University of Iowa,Geospatial_software_instruction,https://guides.lib.uiowa.edu/c.php?g=132116&p=2316517,1
University of Iowa,Geospatial_software_instruction,https://guides.lib.uiowa.edu/c.php?g=132116&p=6634664,1
University of Iowa,Geospatial_software_web,https://guides.lib.uiowa.edu/c.php?g=132116&p=2713587,1
University of Iowa,Geospatial_software_web,https://guides.lib.uiowa.edu/c.php?g=132116&p=6634664,1
University of Iowa,Geospatial_web,https://guides.lib.uiowa.edu/c.php?g=132116&p=862462,1
University of Iowa,Geospatial_web,https://guides.lib.uiowa.edu/gis,1
University of Iowa,Reproducible_research,https://blog.lib.uiowa.edu/news/2018/11/09/ui-libraries-collaborates-to-expand-access-to-research-data/,1
University of Iowa,Statistical_consulting,https://ppc.uiowa.edu/isrc/methods-consulting,1
University of Iowa,Text_data_mining,https://dsps.lib.uiowa.edu/programera/2018/10/10/extracting-and-organizing-htrc-corpora-tips-tool-and-walkthrough/,1
University of Iowa,Version_control,https://dsps.lib.uiowa.edu/bam/github/,1
University of Iowa,Version_control,https://www.lib.uiowa.edu/data/manage/version-control/,1
University of Iowa,Web_scraping,https://dsps.lib.uiowa.edu/digital-oxford-twp/2020/02/12/web-scraping-with-python-workshop/,1
"University of Maryland, College Park",Aerial_imagery,https://www.lib.umd.edu/dbfinder/list/facet/Subject/GIS+and+Maps,1
"University of Maryland, College Park",Carpentries,https://www.lib.umd.edu/rc/data-science,2
"University of Maryland, College Park",Data_analysis_consult,https://www.lib.umd.edu/rc/data-science,1
"University of Maryland, College Park",Data_analysis_instruction,https://lib.guides.umd.edu/c.php?g=327087&p=3506810,1
"University of Maryland, College Park",Data_analysis_instruction,https://www.lib.umd.edu/rc/data-science,1
"University of Maryland, College Park",Data_analysis_web,https://lib.guides.umd.edu/c.php?g=327087&p=3506810,2
"University of Maryland, College Park",Data_management_consult,https://www.lib.umd.edu/data/events,1
"University of Maryland, College Park",Data_management_instruction,https://www.lib.umd.edu/data/data-mgmt,1
"University of Maryland, College Park",Data_management_instruction,https://www.lib.umd.edu/rc/common-quandaries,1
"University of Maryland, College Park",Data_management_plans_consult,https://www.lib.umd.edu/data/dmp,1
"University of Maryland, College Park",Data_management_plans_instruction,https://www.lib.umd.edu/data/dmp,2
"University of Maryland, College Park",Data_management_plans_web,https://www.lib.umd.edu/data/dmp,1
"University of Maryland, College Park",Data_management_plans_web,https://www.lib.umd.edu/data/dmp-guide,1
"University of Maryland, College Park",Data_management_web,https://www.lib.umd.edu/data/data-mgmt,2
"University of Maryland, College Park",Data_repository,https://www.lib.umd.edu/data/repositories,2
"University of Maryland, College Park",Data_visualization_software_instruction,https://www.lib.umd.edu/binaries/content/assets/public/gis/data-viz-workbook---final-july-20189.13.18.pdf,1
"University of Maryland, College Park",Data_visualization_software_instruction,https://www.lib.umd.edu/rc/data-science,1
"University of Maryland, College Park",DMPTool,https://www.lib.umd.edu/data/data-mgmt,1
"University of Maryland, College Park",DMPTool,https://www.lib.umd.edu/data/dmp,1
"University of Maryland, College Park",Electronic_lab_notebooks,https://www.lib.umd.edu/binaries/content/assets/public/chemistry/elns/quick-start.pdf,1
"University of Maryland, College Park",Geospatial_consult,https://www.lib.umd.edu/gis,1
"University of Maryland, College Park",Geospatial_instruction,https://www.lib.umd.edu/gis/learning,1
"University of Maryland, College Park",Geospatial_instruction,https://www.lib.umd.edu/gis/workshops,1
"University of Maryland, College Park",Geospatial_software_consult,https://www.lib.umd.edu/gis,1
"University of Maryland, College Park",Geospatial_software_consult,https://www.lib.umd.edu/gis/people-and-facilities,1
"University of Maryland, College Park",Geospatial_software_instruction,https://www.lib.umd.edu/binaries/content/assets/public/gis/open-source-geospatial-tools-workbook-update-2019.pdf,1
"University of Maryland, College Park",Geospatial_software_instruction,https://www.lib.umd.edu/gis/workshops,1
"University of Maryland, College Park",Geospatial_software_web,https://www.lib.umd.edu/gis/learning,1
"University of Maryland, College Park",Geospatial_software_web,https://www.lib.umd.edu/gis/research,1
"University of Maryland, College Park",Geospatial_web,https://www.lib.umd.edu/gis/data-and-resources,1
"University of Maryland, College Park",Geospatial_web,https://www.lib.umd.edu/gis/what-is-gis,1
"University of Maryland, College Park",OSF,https://www.lib.umd.edu/news/2015/02/open-science,1
"University of Maryland, College Park",Statistical_consulting,https://www.lib.umd.edu/rc/statistical-consulting,2
"University of Maryland, College Park",Text_data_mining,https://lib.guides.umd.edu/textmining,1
"University of Maryland, College Park",Text_data_mining,https://www.lib.umd.edu/rc/data-and-text-mining,1
"University of Maryland, College Park",Web_scraping,https://www.lib.umd.edu/binaries/content/assets/public/gis/introduction-to-python-workbook-updated-020719.pdf,1
"University of Minnesota, Twin Cities",Aerial_imagery,https://www.lib.umn.edu/borchert/aerial-photography-and-remote-sensed-imagery,1
"University of Minnesota, Twin Cities",Aerial_imagery,https://www.lib.umn.edu/borchert/gis-data,1
"University of Minnesota, Twin Cities",Carpentries,https://dash.umn.edu/software-carpentry/,1
"University of Minnesota, Twin Cities",Data_analysis_consult,https://www.lib.umn.edu/datamanagement/computing,1
"University of Minnesota, Twin Cities",Data_analysis_instruction,https://www.lib.umn.edu/datamanagement/computing,1
"University of Minnesota, Twin Cities",Data_analysis_web,https://www.lib.umn.edu/datamanagement/computing,2
"University of Minnesota, Twin Cities",Data_management_consult,https://www.lib.umn.edu/datamanagement/workshops,1
"University of Minnesota, Twin Cities",Data_management_instruction,https://www.lib.umn.edu/datamanagement/best-practices-templates,1
"University of Minnesota, Twin Cities",Data_management_instruction,https://www.lib.umn.edu/datamanagement/workshops,1
"University of Minnesota, Twin Cities",Data_management_plans_consult,https://www.lib.umn.edu/datamanagement/DMP,1
"University of Minnesota, Twin Cities",Data_management_plans_consult,https://www.lib.umn.edu/datamanagement/workshops,1
"University of Minnesota, Twin Cities",Data_management_plans_instruction,https://www.lib.umn.edu/datamanagement/workshops,1
"University of Minnesota, Twin Cities",Data_management_plans_web,https://www.lib.umn.edu/datamanagement/dmp,1
"University of Minnesota, Twin Cities",Data_management_plans_web,https://www.lib.umn.edu/datamanagement/DMP,1
"University of Minnesota, Twin Cities",Data_management_web,https://www.lib.umn.edu/datamanagement/best-practices-templates,2
"University of Minnesota, Twin Cities",Data_repository,https://conservancy.umn.edu/handle/11299/166578,2
"University of Minnesota, Twin Cities",Data_visualization_software_consult,https://libguides.umn.edu/c.php?g=921727&p=6644331,1
"University of Minnesota, Twin Cities",Data_visualization_software_instruction,https://libguides.umn.edu/datavis,1
"University of Minnesota, Twin Cities",Data_visualization_software_web,https://libguides.umn.edu/c.php?g=921727&p=6642925,1
"University of Minnesota, Twin Cities",Data_visualization_software_web,https://libguides.umn.edu/c.php?g=921727&p=6642972,1
"University of Minnesota, Twin Cities",DMPTool,https://www.lib.umn.edu/datamanagement/dmp,1
"University of Minnesota, Twin Cities",DMPTool,https://www.lib.umn.edu/datamanagement/DMP,1
"University of Minnesota, Twin Cities",Electronic_lab_notebooks,https://www.lib.umn.edu/datamanagement/eln,2
"University of Minnesota, Twin Cities",Geospatial_instruction,https://www.lib.umn.edu/borchert/gis-data,1
"University of Minnesota, Twin Cities",Geospatial_software_instruction,https://www.lib.umn.edu/borchert/automated-cartographic-information-center,1
"University of Minnesota, Twin Cities",Geospatial_software_web,https://www.lib.umn.edu/borchert/automated-cartographic-information-center,1
"University of Minnesota, Twin Cities",Geospatial_web,https://www.lib.umn.edu/borchert/geodata,1
"University of Minnesota, Twin Cities",Geospatial_web,https://www.lib.umn.edu/borchert/map-geography-online-resources,1
"University of Minnesota, Twin Cities",OSF,https://www.lib.umn.edu/scholcom/open-science,2
"University of Minnesota, Twin Cities",Reproducible_research,https://www.lib.umn.edu/researchsupport/reproducibility,2
"University of Minnesota, Twin Cities",Text_data_mining,https://libguides.umn.edu/c.php?g=895901&p=6454823,1
"University of Minnesota, Twin Cities",Text_data_mining,https://libguides.umn.edu/text-mining,1
"University of Minnesota, Twin Cities",Version_control,https://www.continuum.umn.edu/event/programming-pizza-5/,1
University of North Carolina at Chapel Hill,Aerial_imagery,https://library.unc.edu/data/gis-usda/,2
University of North Carolina at Chapel Hill,Carpentries,https://guides.lib.unc.edu/intro-git-workshop,1
University of North Carolina at Chapel Hill,Data_analysis_consult,https://guides.lib.unc.edu/mattjansen,2
University of North Carolina at Chapel Hill,Data_analysis_instruction,https://guides.lib.unc.edu/mattjansen,1
University of North Carolina at Chapel Hill,Data_analysis_instruction,https://library.unc.edu/hub/services/statistical-consulting/,1
University of North Carolina at Chapel Hill,Data_management_consult,https://guides.lib.unc.edu/researchdatatoolkit/unc-services,1
University of North Carolina at Chapel Hill,Data_management_consult,https://library.unc.edu/hub/services/data-management-consulting/,1
University of North Carolina at Chapel Hill,Data_management_instruction,https://guides.lib.unc.edu/metadata,1
University of North Carolina at Chapel Hill,Data_management_plans_consult,https://guides.lib.unc.edu/researchdatatoolkit/unc-services,1
University of North Carolina at Chapel Hill,Data_management_plans_consult,https://library.unc.edu/hub/services/data-management-consulting/,1
University of North Carolina at Chapel Hill,Data_management_plans_instruction,https://guides.lib.unc.edu/dmpintro,1
University of North Carolina at Chapel Hill,Data_management_plans_web,https://guides.lib.unc.edu/dmpintro/tools,1
University of North Carolina at Chapel Hill,Data_management_plans_web,https://guides.lib.unc.edu/researchdatatoolkit/home,1
University of North Carolina at Chapel Hill,Data_management_web,https://guides.lib.unc.edu/researchdatatoolkit/home,1
University of North Carolina at Chapel Hill,Data_repository,https://guides.lib.unc.edu/metadata/repositories,1
University of North Carolina at Chapel Hill,Data_repository,https://guides.lib.unc.edu/researchdatatoolkit/choosing-a-repository,1
